Dataset Name,Image Name,Assay Name,Source Name,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Developmental Stage],Protocol REF,Experimental Condition [Antibody],Term Source 2 REF,Term Source 2 Accession,Comment [Antibody],Comment [Probe],Comment [Gene Identifier],Comment [Gene Symbol],Comment [Image File Path],Comment [Image File Comments],Channels,Processed Data File,Visualisation Method,Expression Pattern Description
HDBR_GAP43_IHC_CS19_coronal,"352,1,Head,CS19,453_GAP43.svs",HuDSeN:1108,"Embryo N352, slide 453",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS19_coronal/352,1,Head,CS19,453_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS19_coronal,"352,1,Head,CS19,461_GAP43.svs",HuDSeN:1108,"Embryo N352, slide 461",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS19_coronal/352,1,Head,CS19,461_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS19_coronal,"352,1,Head,CS19,469_GAP43.svs",HuDSeN:1108,"Embryo N352, slide 469",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS19_coronal/352,1,Head,CS19,469_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS19_coronal,"352,1,Head,CS19,57_GAP43.svs",HuDSeN:1108,"Embryo N352, slide 57",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS19_coronal/352,1,Head,CS19,57_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS19_coronal,"352,1,Head,CS19,65_GAP43.svs",HuDSeN:1108,"Embryo N352, slide 65",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS19_coronal/352,1,Head,CS19,65_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS19_coronal,"352,1,Head,CS19,82_GAP43.svs",HuDSeN:1108,"Embryo N352, slide 82",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS19_coronal/352,1,Head,CS19,82_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS19_coronal,3DView.jpg,HuDSeN:1108,3D view,Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,HDBR_GAP43_IHC_CS19_coronal/3DView.jpg,3D view of data mapped into a CS19 model,,"Red = strong expression, yellow = moderate expression",,
HDBR_GAP43_IHC_CS19_coronal,3DView.mpg,HuDSeN:1108,3D movie,Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,HDBR_GAP43_IHC_CS19_coronal/3DView.mpg,3D movie of data mapped into a CS19 model,,"Red = strong expression, yellow = moderate expression",,
HDBR_GAP43_IHC_CS19_transverse,3DView.jpg,HuDSeN:131,3D view,Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,HDBR_GAP43_IHC_CS19_transverse/3DView.jpg,3D view of data mapped into a CS19 model,,"Red = strong expression, blue = weak expression",,
HDBR_GAP43_IHC_CS19_transverse,3DView.mpg,HuDSeN:131,3D movie,Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,HDBR_GAP43_IHC_CS19_transverse/3DView.mpg,3D movie of data mapped into a CS19 model,,"Red = strong expression, blue = weak expression",,
HDBR_GAP43_IHC_CS19_transverse,N454_097_01.jpg,HuDSeN:131,"Embryo N454, slide 97, section 1",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,HDBR_GAP43_IHC_CS19_transverse/N454_097_01.jpg,Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS19_transverse,N454_108_01.jpg,HuDSeN:131,"Embryo N454, slide 108, section 1",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,HDBR_GAP43_IHC_CS19_transverse/N454_108_01.jpg,Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS19_transverse,N454_117_01.jpg,HuDSeN:131,"Embryo N454, slide 117, section 1",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,HDBR_GAP43_IHC_CS19_transverse/N454_117_01.jpg,Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS19_transverse,N454_128_01.jpg,HuDSeN:131,"Embryo N454, slide 128, section 1",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,HDBR_GAP43_IHC_CS19_transverse/N454_128_01.jpg,Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS19_transverse,N454_137_01.jpg,HuDSeN:131,"Embryo N454, slide 137, section 1",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,HDBR_GAP43_IHC_CS19_transverse/N454_137_01.jpg,Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS19_transverse,N454_146_01.jpg,HuDSeN:131,"Embryo N454, slide 146, section 1",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,HDBR_GAP43_IHC_CS19_transverse/N454_146_01.jpg,Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS19_transverse,N454_162_01.jpg,HuDSeN:131,"Embryo N454, slide 162, section 1",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,HDBR_GAP43_IHC_CS19_transverse/N454_162_01.jpg,Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS20,"1293,1,Embryo,CS20,047_GAP43.svs",HuDSeN:604,"Embryo 1293, slide 047",Homo sapiens,NCBITaxon,9606,CS20,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,047_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS20,"1293,1,Embryo,CS20,089_GAP43.svs",HuDSeN:604,"Embryo 1293, slide 089",Homo sapiens,NCBITaxon,9606,CS20,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,089_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS20,"1293,1,Embryo,CS20,177_GAP43.svs",HuDSeN:604,"Embryo 1293, slide 177",Homo sapiens,NCBITaxon,9606,CS20,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,177_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS20,"1293,1,Embryo,CS20,222_GAP43.svs",HuDSeN:604,"Embryo 1293, slide 222",Homo sapiens,NCBITaxon,9606,CS20,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,222_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS20,"1293,1,Embryo,CS20,247_GAP43.svs",HuDSeN:604,"Embryo 1293, slide 247",Homo sapiens,NCBITaxon,9606,CS20,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,247_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS20,"1293,1,Embryo,CS20,267_GAP43.svs",HuDSeN:604,"Embryo 1293, slide 267",Homo sapiens,NCBITaxon,9606,CS20,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,267_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS20,"1293,1,Embryo,CS20,312_GAP43.svs",HuDSeN:604,"Embryo 1293, slide 312",Homo sapiens,NCBITaxon,9606,CS20,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,312_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS20,"1293,1,Embryo,CS20,335_GAP43.svs",HuDSeN:604,"Embryo 1293, slide 335",Homo sapiens,NCBITaxon,9606,CS20,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,335_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS20,"1293,1,Embryo,CS20,359_GAP43.svs",HuDSeN:604,"Embryo 1293, slide 359",Homo sapiens,NCBITaxon,9606,CS20,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,359_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS20,"1293,1,Embryo,CS20,380_GAP43.svs",HuDSeN:604,"Embryo 1293, slide 380",Homo sapiens,NCBITaxon,9606,CS20,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,380_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS20,"1293,1,Embryo,CS20,402_GAP43.svs",HuDSeN:604,"Embryo 1293, slide 402",Homo sapiens,NCBITaxon,9606,CS20,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,402_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS20,"1293,1,Embryo,CS20,422_GAP43.svs",HuDSeN:604,"Embryo 1293, slide 422",Homo sapiens,NCBITaxon,9606,CS20,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,422_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS20,"1293,1,Embryo,CS20,443_GAP43.svs",HuDSeN:604,"Embryo 1293, slide 443",Homo sapiens,NCBITaxon,9606,CS20,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,443_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS20,"1293,1,Embryo,CS20,461_GAP43.svs",HuDSeN:604,"Embryo 1293, slide 461",Homo sapiens,NCBITaxon,9606,CS20,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,461_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS20,"1293,1,Embryo,CS20,481_GAP43.svs",HuDSeN:604,"Embryo 1293, slide 481",Homo sapiens,NCBITaxon,9606,CS20,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,481_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS20,"1293,1,Embryo,CS20,494_GAP43.svs",HuDSeN:604,"Embryo 1293, slide 494",Homo sapiens,NCBITaxon,9606,CS20,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,494_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS20,"1293,1,Embryo,CS20,719_GAP43.svs",HuDSeN:604,"Embryo 1293, slide 719",Homo sapiens,NCBITaxon,9606,CS20,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,719_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS20,"1293,1,Embryo,CS20,740_GAP43.svs",HuDSeN:604,"Embryo 1293, slide 740",Homo sapiens,NCBITaxon,9606,CS20,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,740_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS20,"1293,1,Embryo,CS20,762_GAP43.svs",HuDSeN:604,"Embryo 1293, slide 762",Homo sapiens,NCBITaxon,9606,CS20,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,762_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS20,"1293,1,Embryo,CS20,787_GAP43.svs",HuDSeN:604,"Embryo 1293, slide 787",Homo sapiens,NCBITaxon,9606,CS20,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,787_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS20,"1293,1,Embryo,CS20,819_GAP43.svs",HuDSeN:604,"Embryo 1293, slide 819",Homo sapiens,NCBITaxon,9606,CS20,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS20/1293,1,Embryo,CS20,819_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS20,3DView.jpg,HuDSeN:604,3D view,Homo sapiens,NCBITaxon,9606,CS20,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,HDBR_GAP43_IHC_CS20/3DView.jpg,3D view of data mapped into a CS20 model,,"Red = strong expression, yellow = moderate expression",,
HDBR_GAP43_IHC_CS20,3DView.mpg,HuDSeN:604,3D movie,Homo sapiens,NCBITaxon,9606,CS20,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,HDBR_GAP43_IHC_CS20/3DView.mpg,3D movie of data mapped into a CS20 model,,"Red = strong expression, yellow = moderate expression",,
HDBR_GAP43_IHC_CS22,"243,2,Head_Body,CS22,046_GAP43.svs",HuDSeN:581,"Embryo 243, section 46",Homo sapiens,NCBITaxon,9606,CS22,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS22/243,2,Head_Body,CS22,046_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS22,"243,2,Head_Body,CS22,064_GAP43.svs",HuDSeN:581,"Embryo 243, section 64",Homo sapiens,NCBITaxon,9606,CS22,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS22/243,2,Head_Body,CS22,064_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS22,"243,2,Head_Body,CS22,073_GAP43.svs",HuDSeN:581,"Embryo 243, section 73",Homo sapiens,NCBITaxon,9606,CS22,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS22/243,2,Head_Body,CS22,073_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS22,"243,2,Head_Body,CS22,109_GAP43.svs",HuDSeN:581,"Embryo 243, section 109",Homo sapiens,NCBITaxon,9606,CS22,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS22/243,2,Head_Body,CS22,109_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS22,"243,2,Head_Body,CS22,118_GAP43.svs",HuDSeN:581,"Embryo 243, section 118",Homo sapiens,NCBITaxon,9606,CS22,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS22/243,2,Head_Body,CS22,118_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS22,"243,2,Head_Body,CS22,163_GAP43.svs",HuDSeN:581,"Embryo 243, section 163",Homo sapiens,NCBITaxon,9606,CS22,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS22/243,2,Head_Body,CS22,163_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS22,"243,2,Head_Body,CS22,181_GAP43.svs",HuDSeN:581,"Embryo 243, section 181",Homo sapiens,NCBITaxon,9606,CS22,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS22/243,2,Head_Body,CS22,181_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS22,"243,2,Head_Body,CS22,199_GAP43.svs",HuDSeN:581,"Embryo 243, section 199",Homo sapiens,NCBITaxon,9606,CS22,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS22/243,2,Head_Body,CS22,199_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS22,"243,2,Head_Body,CS22,208_GAP43.svs",HuDSeN:581,"Embryo 243, section 208",Homo sapiens,NCBITaxon,9606,CS22,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS22/243,2,Head_Body,CS22,208_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS22,"243,2,Head_Body,CS22,226_GAP43.svs",HuDSeN:581,"Embryo 243, section 226",Homo sapiens,NCBITaxon,9606,CS22,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS22/243,2,Head_Body,CS22,226_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS22,"243,2,Head_Body,CS22,235_GAP43.svs",HuDSeN:581,"Embryo 243, section 235",Homo sapiens,NCBITaxon,9606,CS22,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS22/243,2,Head_Body,CS22,235_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS22,"243,2,Head_Body,CS22,315_GAP43.svs",HuDSeN:581,"Embryo 243, section 315",Homo sapiens,NCBITaxon,9606,CS22,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS22/243,2,Head_Body,CS22,315_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS22,"243,2,Head_Body,CS22,356_GAP43.svs",HuDSeN:581,"Embryo 243, section 356",Homo sapiens,NCBITaxon,9606,CS22,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS22/243,2,Head_Body,CS22,356_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS22,"243,2,Head_Body,CS22,380_GAP43.svs",HuDSeN:581,"Embryo 243, section 380",Homo sapiens,NCBITaxon,9606,CS22,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS22/243,2,Head_Body,CS22,380_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS22,"243,2,Head_Body,CS22,388_GAP43.svs",HuDSeN:581,"Embryo 243, section 388",Homo sapiens,NCBITaxon,9606,CS22,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS22/243,2,Head_Body,CS22,388_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS22,"243,2,Head_Body,CS22,406_GAP43.svs",HuDSeN:581,"Embryo 243, section 406",Homo sapiens,NCBITaxon,9606,CS22,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS22/243,2,Head_Body,CS22,406_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS22,"243,2,Head_Body,CS22,487_GAP43.svs",HuDSeN:581,"Embryo 243, section 487",Homo sapiens,NCBITaxon,9606,CS22,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS22/243,2,Head_Body,CS22,487_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS22,"243,2,Head_Body,CS22,505_GAP43.svs",HuDSeN:581,"Embryo 243, section 505",Homo sapiens,NCBITaxon,9606,CS22,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS22/243,2,Head_Body,CS22,505_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS22,"243,2,Head_Body,CS22,514_GAP43.svs",HuDSeN:581,"Embryo 243, section 514",Homo sapiens,NCBITaxon,9606,CS22,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS22/243,2,Head_Body,CS22,514_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS22,"243,2,Head_Body,CS22,559_GAP43.svs",HuDSeN:581,"Embryo 243, section 559",Homo sapiens,NCBITaxon,9606,CS22,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS22/243,2,Head_Body,CS22,559_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS22,"243,2,Head_Body,CS22,568_GAP43.svs",HuDSeN:581,"Embryo 243, section 568",Homo sapiens,NCBITaxon,9606,CS22,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS22/243,2,Head_Body,CS22,568_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS22,"243,2,Head_Body,CS22,577_GAP43.svs",HuDSeN:581,"Embryo 243, section 577",Homo sapiens,NCBITaxon,9606,CS22,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS22/243,2,Head_Body,CS22,577_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS22,"243,2,Head_Body,CS22,588_GAP43.svs",HuDSeN:581,"Embryo 243, section 588",Homo sapiens,NCBITaxon,9606,CS22,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS22/243,2,Head_Body,CS22,588_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS22,"243,2,Head_Body,CS22,602_GAP43.svs",HuDSeN:581,"Embryo 243, section 602",Homo sapiens,NCBITaxon,9606,CS22,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS22/243,2,Head_Body,CS22,602_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS22,"243,2,Head_Body,CS22,611_GAP43.svs",HuDSeN:581,"Embryo 243, section 611",Homo sapiens,NCBITaxon,9606,CS22,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS22/243,2,Head_Body,CS22,611_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_CS22,"243,2,Head_Body,CS22,620_GAP43.svs",HuDSeN:581,"Embryo 243, section 620",Homo sapiens,NCBITaxon,9606,CS22,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_CS22/243,2,Head_Body,CS22,620_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
